Proj0,Proj1,Proj2,Proj3,Proj4,ProjTotal,AdjProjTotal,MT,Final,TotalPct,Grade,Quarter,LectureRef,MidtermOutOf,FinalOutOf
2,30,30,30,29.4,119.40,119.40,20,23,72.27%,B,2019Fall,B,39,43
2,26,26,14,27.6,93.60,95.11,29,26,72.25%,B,2019Fall,B,39,43
2,28,29,27,26.235,110.24,110.79,19.5,27,72.15%,B,2019Fall,B,39,43
2,24,25,27,28,104.00,108.99,22.5,25,71.94%,B,2019Fall,B,39,43
2,30,29,28,27.9,114.90,114.90,23.5,21.5,71.86%,B,2019Fall,B,39,43
2,27,26,25,23.8,101.80,102.84,26.5,24,71.69%,B,2019Fall,B,39,43
2,25,30,27,29.4,111.40,111.40,19,26.5,71.65%,B,2019Fall,B,39,43
2,25,30,30,30,115.00,115.00,18.5,25,71.38%,B-,2019Fall,B,39,43
2,28,30,29,28.7,115.70,117.04,25.5,18,71.17%,B-,2019Fall,B,39,43
2,26,30,24,30,110.00,110.57,21.5,24,71.06%,B-,2019Fall,B,39,43
2,30,28,17,28.2,103.20,106.58,22,25,70.81%,B-,2019Fall,B,39,43
2,26,30,30,30,116.00,117.25,14,27,70.78%,B-,2019Fall,B,39,43
2,30,29,30,30,119.00,119.00,13.5,26.5,70.66%,B-,2019Fall,B,39,43
2,28,30,30,30,118.00,118.00,20,21.5,70.65%,B-,2019Fall,B,39,43
2,28,24,24,24.6,100.60,106.65,26.5,21,70.65%,B-,2019Fall,B,39,43
2,27.44,30,26,13.984,97.42,104.46,21.5,26,70.56%,B-,2019Fall,B,39,43
1,0,30,29,28.9,87.90,88.32,29,27.5,70.14%,B-,2019Fall,B,39,43
2,30,21.46,30,12.8,94.26,94.26,25.5,26.5,70.10%,B-,2019Fall,B,39,43
2,29,24,21,25.9,99.90,101.05,23,25.5,70.00%,B-,2019Fall,B,39,43
2,29,27,28,27.7,111.70,113.37,22.5,20.5,69.95%,B-,2019Fall,B,39,43
2,29,28,24,28.5,109.50,112.77,19,23.5,69.81%,B-,2019Fall,B,39,43
2,28,24,16,25.8,93.80,99.07,22.5,26.5,69.78%,B-,2019Fall,B,39,43
2,27,29,27,25.7,108.70,108.70,22,22.5,69.60%,B-,2019Fall,B,39,43
2,27,27,30,28.7,112.70,113.12,15.5,26,69.60%,B-,2019Fall,B,39,43
2,27,30,24,11,92.00,94.81,26,25,69.45%,B-,2019Fall,B,39,43
2,26,27,20,28.5,101.50,107.27,16.5,27.5,69.44%,B-,2019Fall,B,39,43
2,22,29,30,28.1,109.10,109.72,20.5,23,69.37%,B-,2019Fall,B,39,43
2,17,27,22,29,95.00,100.03,23,25,69.27%,B-,2019Fall,B,39,43
2,26,23,21,21,91.00,100.04,23.5,24.5,69.21%,B-,2019Fall,B,39,43
2,23,30,27,26.9,106.90,110.98,19,23.5,69.21%,B-,2019Fall,B,39,43
2,26,27,22,29.9,104.90,109.61,15.5,27,69.19%,B-,2019Fall,B,39,43
2,29,29,25,28,111.00,112.81,15.5,25.5,69.11%,B-,2019Fall,B,39,43
2,0,26,10,22.2,58.20,60.57,28.5,37,68.86%,B-,2019Fall,B,39,43
2,27,28,24,27,106.00,110.36,18.5,23.5,68.68%,B-,2019Fall,B,39,43
2,29,30,16.49,28.71,104.20,109.13,22.5,20.5,68.53%,B-,2019Fall,B,39,43
2,29,21,25,24.4,99.40,99.40,25,22.5,68.43%,B-,2019Fall,B,39,43
2,27,22,23.52,28.4,100.92,100.92,21,25,68.29%,B-,2019Fall,B,39,43
2,29,25,22,27,103.00,103.97,23,22,68.28%,B-,2019Fall,B,39,43
2,29,25,9,28.215,91.22,91.66,20,29.5,68.01%,C+,2019Fall,B,39,43
2,27,30,24,25.4,106.40,110.64,22,19.5,67.95%,C+,2019Fall,B,39,43
2,27,30,29,30,116.00,117.25,16,21.5,67.84%,C+,2019Fall,B,39,43
2,28,30,20.16,25.2,103.36,108.55,21.5,20.5,67.70%,C+,2019Fall,B,39,43
2,29,28,29,28.5,114.50,115.61,13,24.5,67.67%,C+,2019Fall,B,39,43
2,29,21,26,30,106.00,106.00,15,27,67.67%,C+,2019Fall,B,39,43
2,27,28,25,24.1,104.10,107.30,19,23,67.60%,C+,2019Fall,B,39,43
2,30,23,30,30,113.00,113.00,17,22,67.45%,C+,2019Fall,B,39,43
2,27,28,26,28,109.00,112.43,12.5,26,67.44%,C+,2019Fall,B,39,43
2,28,30,18,28.9,104.90,104.90,20,23,67.44%,C+,2019Fall,B,39,43
2,25,26,29,23.5,103.50,104.44,19,24,67.41%,C+,2019Fall,B,39,43
2,29,22,25,30,106.00,108.81,18.5,22.5,67.40%,C+,2019Fall,B,39,43
2,30,27.44,28,26.22,111.66,111.66,12.5,26,67.19%,C+,2019Fall,B,39,43
2,23.75,23,18,12.48,77.23,79.68,28.5,26.5,67.17%,C+,2019Fall,B,39,43
2,30,30,26,29,115.00,115.00,18.5,19.5,67.16%,C+,2019Fall,B,39,43
2,29,30,23,29.5,111.50,114.15,17.5,20.5,67.00%,C+,2019Fall,B,39,43
0.5,27,29,28,25.5,109.50,109.50,13,28,66.82%,C+,2019Fall,B,39,43
2,28,23,21,28.6,100.60,106.65,19,22,66.61%,C+,2019Fall,B,39,43
2,30,22.68,23,18.564,94.24,94.24,20,25.5,65.80%,C+,2019Fall,B,39,43
2,25,27,22,28.5,102.50,107.96,17,22,65.77%,C+,2019Fall,B,39,43
2,27,28,25,28.7,108.70,112.22,15.5,21,65.46%,C+,2019Fall,B,39,43
2,30,30,28,25.8,113.80,113.80,17.5,17.5,64.58%,C+,2019Fall,B,39,43
2,26,24,18,28.2,96.20,103.62,18.5,21,64.52%,C+,2019Fall,B,39,43
2,25,26,21,15,87.00,97.29,20.5,21.5,64.07%,C+,2019Fall,B,39,43
2,29,28,21.75,29.4,108.15,108.83,15,21,64.01%,C+,2019Fall,B,39,43
2,27,23,20,29,99.00,105.55,20,18,63.82%,C+,2019Fall,B,39,43
2,29,24,27,26.5,106.50,106.50,13.5,23,63.81%,C+,2019Fall,B,39,43
2,28,25,17,26.19,96.19,100.98,21,19,63.70%,C+,2019Fall,B,39,43
2,28,27,22,29.5,106.50,109.21,16.5,18.5,63.18%,C,2019Fall,B,39,43
2,21,25,24,25,95.00,102.79,18.5,19.5,63.09%,C,2019Fall,B,39,43
2,29,23,26,30,108.00,111.74,10.5,22,62.86%,C,2019Fall,B,39,43
0.5,29,23,20,27.3,99.30,105.75,16.5,21.5,62.83%,C,2019Fall,B,39,43
2,22,10,27,29,88.00,88.69,21.5,22.5,62.61%,C,2019Fall,B,39,43
2,29,28,18.62,25.5,101.12,102.20,21.5,16.5,62.51%,C,2019Fall,B,39,43
2,29,29,26,26.5,110.50,112.41,22,11.5,62.40%,C,2019Fall,B,39,43
2,24,26,28,25,103.00,106.42,16,19,62.31%,C,2019Fall,B,39,43
2,30,27,26,17.5,100.50,100.50,16,21.5,62.26%,C,2019Fall,B,39,43
2,29,10,14,30,83.00,88.30,19,24,62.03%,C,2019Fall,B,39,43
2,25,27,24.5,14.378,90.88,92.54,17,23.5,61.78%,C,2019Fall,B,39,43
2,23,20,26,27.6,96.60,101.30,17,19.5,61.63%,C,2019Fall,B,39,43
2,28,28,27,26.5,109.50,111.61,11,20,61.60%,C,2019Fall,B,39,43
2,23,22,24,25.4,94.40,99.55,19,18.5,61.56%,C,2019Fall,B,39,43
2,26.88,25.74,20,9.394,82.01,87.43,20,22.5,61.23%,C,2019Fall,B,39,43
2,26,28,22,23.6,99.60,105.96,12.5,20.5,61.07%,C,2019Fall,B,39,43
2,22,26,24,17,89.00,95.23,21.5,17.5,60.96%,C,2019Fall,B,39,43
2,29,16,9.6,20.79,75.39,80.26,18.5,26.5,60.95%,C,2019Fall,B,39,43
0.5,26,23,25,27.2,101.20,107.06,15.5,19,60.70%,C,2019Fall,B,39,43
2,28,30,7,27,92.00,93.56,20.5,18.5,60.52%,C,2019Fall,B,39,43
2,27,22,19,20,88.00,94.43,13,23,59.46%,C-,2019Fall,B,39,43
2,25,25,20.25,21.922,92.17,100.85,13,20,59.30%,C-,2019Fall,B,39,43
2,27,24,25,14,90.00,99.35,13,20.5,59.18%,C-,2019Fall,B,39,43
2,21,23,23,21.6,88.60,88.60,18.5,20.5,59.12%,C-,2019Fall,B,39,43
2,28,15,27,26,96.00,96.00,14,20.5,58.71%,C-,2019Fall,B,39,43
2,28,28,18,26,100.00,104.02,16.5,14.5,58.38%,C-,2019Fall,B,39,43
2,28,27,29,29.4,113.40,115.46,10,14,57.64%,C-,2019Fall,B,39,43
2,29,26,20,11.5,86.50,91.18,21,15,57.37%,C-,2019Fall,B,39,43
2,30,28,0,29.5,87.50,88.00,22,15,56.95%,C-,2019Fall,B,39,43
2,30,28,27,28.2,113.20,113.20,7.5,15.5,56.44%,C-,2019Fall,B,39,43
2,30,26,26,23.03,105.03,105.03,10,16.5,56.08%,C-,2019Fall,B,39,43
2,26,23.4,18.75,27.835,95.99,95.99,16,14.5,55.38%,C-,2019Fall,B,39,43
2,28,27,29,29.2,113.20,113.59,13.5,8.5,55.04%,C-,2019Fall,B,39,43
2,28,28,14,5,75.00,79.02,16,21,54.71%,D+,2019Fall,B,39,43
2,30,26,27,21.07,104.07,104.07,12.5,12.5,54.30%,D+,2019Fall,B,39,43
0,28.42,21,0,19.5,68.92,68.92,20.5,23.5,54.15%,D+,2019Fall,B,39,43
2,28,29,24,24.6,105.60,108.49,6.5,15,53.84%,D+,2019Fall,B,39,43
2,25,19,29,12.5,85.50,85.50,12,18.5,52.39%,D+,2019Fall,B,39,43
2,30,26,0,0,56.00,56.00,20,24,51.91%,D+,2019Fall,B,39,43
2,28,30,11,12.371,81.37,87.49,16,13.5,51.78%,D+,2019Fall,B,39,43
2,28,28,3,17,76.00,76.97,25,8,49.82%,D,2019Fall,B,39,43
2,29,21,10,17.052,77.05,77.05,15,13.5,47.66%,D,2019Fall,B,39,43
2,28,27,28,20,103.00,108.30,7.5,6,47.51%,D,2019Fall,B,39,43
2,10,27,26,5,68.00,69.41,14,15,45.62%,D,2019Fall,B,39,43
2,17,16.15,0,5,38.15,38.15,17.5,23.5,43.97%,D,2019Fall,B,39,43
2,28,18,10,5,61.00,61.80,14.5,14.5,43.02%,D,2019Fall,B,39,43
0.5,26,15,28,26.5,95.50,95.50,7.5,6,41.75%,D,2019Fall,B,39,43
2,25,22,10,0,57.00,57.00,9.5,17.5,40.52%,D,2019Fall,B,39,43
2,26,24.5,5,0,55.50,58.46,25,0,37.51%,F,2019Fall,B,39,43
0.5,26,21,10,10,67.00,67.00,5.5,14,37.10%,F,2019Fall,B,39,43
2,30,30,26,0,86.00,86.00,9,0,36.44%,NP,2019Fall,B,39,43
2,2,15,0,12.25,29.25,29.25,18,13.5,33.65%,F,2019Fall,B,39,43
0,28,0,0,0,28.00,28.62,18,15,32.59%,F,2019Fall,B,39,43
2,27,25,0,0,52.00,52.46,13.5,1.5,29.29%,F,2019Fall,B,39,43
2,28,10,14,0,52.00,55.62,13,0,28.87%,F,2019Fall,B,39,43
2,21,25,5,0,51.00,55.36,12,0,28.15%,F,2019Fall,B,39,43
2,29,25.48,0,0,54.48,56.20,10,0,27.14%,F,2019Fall,B,39,43
2,25,20,0,0,45.00,45.00,14.5,0.5,26.68%,F,2019Fall,B,39,43
2,28,24,0,0,52.00,54.49,10,0,26.57%,F,2019Fall,B,39,43
2,27,0,0,0,27.00,27.94,12.5,9,26.23%,F,2019Fall,B,39,43
2,29,19,0,0,48.00,51.74,9.5,0,25.34%,F,2019Fall,B,39,43
2,19,25,0,0,44.00,48.99,8.5,0,23.78%,F,2019Fall,B,39,43
2,0,16,0,0,16.00,18.81,18,0,19.81%,F,2019Fall,B,39,43
0.5,26,0,0,0,26.00,26.00,8,0,14.29%,F,2019Fall,B,39,43
0,0,0,0,0,0.00,0.00,0,0,0.00%,F,2019Fall,B,39,43
